"player_name","player_api_id","overall_rating","gk_attr_total","games_played","leagues_played"
"Jamaal Lascelles",279489,69,57,10,1
"James Ward-Prowse",279490,75,64,50,1
"Giovanni Hiwat",279728,63,53,11,1
"Sassa",279740,61,41,1,1
"Michel Antunes Lugo",279742,58,39,2,1
"Matteo Bianchetti",279820,71,37,18,1
"Farid El Alagui",279855,62,52,4,1
"Doke Schmidt",279861,67,64,45,1
"Tomasz Porebski",279865,61,45,19,1
"Donovan Leon",279866,68,343,2,1
"Molla Wague",279873,73,39,34,2
"Guillaume Hubert",279874,67,340,14,1
"Jean-Daniel Akpa-Akpro",279879,73,43,90,1
"Niels De Schutter",280033,65,52,22,1
"Jens Podevijn",280038,63,57,11,1
"Michael Lallemand",280046,61,53,1,1
"Sebastien Dewaest",280083,74,61,59,1
"Pierre-Yves Ngawa",280134,66,49,53,1
"Nikola Aksentijevic",280251,65,57,14,1
"Lazar Markovic",280260,78,45,30,2
"Suso",280276,75,56,52,3
"Huanderson",280348,66,333,23,1
"Marcelo",280350,77,46,91,1
"Harlem-Eddy Gnohere",280438,63,52,8,1
"Nermin Zolotic",280443,61,54,3,1
"Michael Doughty",280472,65,59,1,1
"Filip Malbasic",280476,64,51,2,1
"Jonathan Zongo",280483,72,54,27,1
"Angel Trujillo",280485,74,113,79,1
"Salva Chamorro",280496,62,57,1,1
"Alfonso Taira",280510,66,54,36,1
"Dani Nieto",280528,70,58,1,1
"Aleksandar Pantic",280638,73,52,51,1
"Jordon Ibe",280653,71,61,20,1
"Anthony Forde",280862,66,65,3,1
"Toni",280890,71,119,11,1
"Jonas Mendes",280896,59,297,2,1
"Joaozinho",280906,72,55,93,1
"Manu Lanzarote",280920,72,40,5,1
"Nildo Petrolina",280936,74,70,75,1
"Stenio",280940,62,39,18,1
"Serginho",280942,58,53,8,1
"Carlos Fonseca",280943,64,43,11,1
"Thiago",280944,62,50,3,1
"Benjamin Mendy",280965,76,47,73,1
"Yohan Croizet",280968,69,57,26,1
"Adriano Facchini",280969,72,363,118,1
"Paulao",280970,58,40,4,1
"Richard Almeida",280971,59,20,25,1
"Ruca",280972,66,47,20,1
"Luis Carlos",280976,71,57,83,2
"Tiago Ilori",280977,74,50,33,3
"Thiago Veras",280980,61,47,2,1
"Filip Kostic",281012,79,64,78,2
"Alexis Rolin",281019,74,48,29,1
"Adam Henley",281079,67,52,4,1
"Jese Rodriguez",281085,80,54,14,1
"Immanuel Hoehn",281086,70,46,32,1
"Kevin McHattie",281099,62,53,74,1
"Brahim Darri",281110,69,62,33,1
"Ewerton",281111,78,50,33,1
"Jakub Swierczok",281158,65,50,23,2
"Jeferson Maciel",281200,58,51,1,1
"Andre Sousa",281205,71,45,24,1
"Tomi Juric",281206,67,56,12,1
"Kurt Zouma",281207,79,59,77,2
"Ruben Andrade",281323,68,54,6,1
"Carlos Manuel",281330,67,56,1,1
"Djaniny",281338,73,53,57,1
"Danilo",281339,64,54,12,1
"Joao Meira",281554,69,60,43,1
"Hernani",281558,76,40,19,1
"Tiago Caeiro",281560,67,61,19,1
"Pedro Santos",281628,74,53,54,1
"Oriol Rosell",281679,71,54,9,1
"Gerard Badia",281747,66,59,37,1
"Nicola Murru",281760,71,39,40,1
"Pietro Terracciano",281762,67,320,2,1
"Stefan Adrian Popescu",281763,65,49,2,1
"Filip Modelski",281840,67,55,67,1
"Patryk Wolanski",281844,55,266,9,1
"Christie Elliot",281847,62,59,34,1
"Kevin Boli",281861,61,46,16,1
"Evandro Brandao",281862,64,42,8,1
"Aldair",281864,69,51,15,1
"Kerim Frei Koyunlu",281936,78,48,8,1
"Petrus Boumal Mayega",281974,57,51,6,1
"Simmy Nwankwo",281993,67,57,25,1
"Brayan Perea",281999,72,40,14,2
"Vitor Goncalves",282009,65,52,19,1
"Daan Disveld",282011,61,50,1,1
"Dennis Praet",282012,77,46,63,1
"Ibrahim Obayomi",282015,60,52,1,1
"Luca Lezzerini",282059,62,312,1,1
"Matos",282060,74,44,25,2
"Daniel Dziwniel",282168,64,54,46,2
"Konstantinos Stafylidis",282182,71,57,8,1
"Gary Gardner",282251,70,132,5,1
"Michael O'Halloran",282253,68,62,58,1
"Alex Kacaniklic",282274,73,118,33,1
"Cauley Woodrow",282276,63,69,5,1
"Marcello Trotta",282278,70,61,1,1
"Denis Suarez",282281,79,48,41,1
"Joan Roman",282284,71,49,3,2
"Karim Rekik",282286,75,55,78,3
"Frederic Veseli",282287,63,64,33,1
"Michael Harriman",282292,64,49,1,1
"Daniel Redmond",282295,64,56,21,1
"Marios Oikonomou 18",282420,75,40,18,1
"Valerio Verre",282438,67,46,2,1
"Guillermo",282460,68,42,9,1
"Enric Saborit",282461,66,56,2,1
"Alvaro Vadillo",282467,71,43,19,1
"Alejandro Pozuelo",282470,72,50,39,3
"Carlos Clerc",282471,64,56,1,1
"Sergi Darder",282472,76,43,77,2
"Zouhair Feddal",282473,75,57,47,2
"Christian Alfonso",282474,68,50,2,1
"Christian Gomez",282475,70,43,18,1
"Roberto",282529,72,56,55,1
"Laurent Depoitre",282671,76,50,54,1
"Daniel Carvajal",282674,82,65,100,2
"Inigo Martinez",282676,80,63,159,1
"Ruben Pardo",282678,77,46,73,1
"Julian",282680,73,371,16,1
"Alex Menendez",282689,70,48,13,1
"Juan Bernat",282691,79,56,75,2
"Cristian Portu",282692,72,67,1,1
"Alessio Cragno",282706,70,338,14,1
"Fran Rico",282713,75,51,84,1
"Manuel Pucciarelli",282723,73,38,58,1
"Mario Rui",282731,76,49,64,1
"Mauro Icardi",282770,80,43,101,1
"Nicolas",282774,63,317,1,1
"Jorginho",282775,79,56,76,1
"Alhassane Keita",286117,65,50,17,1
"Jamie Vardy",286119,79,62,62,1
"Berkay Tolga Dabanli",286131,68,37,5,1
"Stephen O'Donnell",287156,63,60,57,1
"Joe Riley",287223,66,51,2,1
"Adama Ba",287224,66,53,8,1
"Cristian Lobato",287226,69,57,1,1
"Jairo",287231,76,59,67,2
"Derick Chuka Ogbu",287232,66,40,44,1
"Jean Deza",287245,71,48,4,1
"Anass Achahbar",287333,70,57,7,1
"Arsenio Valpoort",287334,65,45,6,1
"Filip Helander",287337,73,56,21,1
"Filip Starzynski",287341,69,56,93,2
"Jorge Orti",287353,62,62,1,1
"Menno Heerkes",287645,62,54,1,1
"Formose Mendy",287689,67,113,6,1
"Ivan Lopez",287691,75,56,33,1
"Loris Karius",287894,80,399,90,1
"Callum Tapping",287900,58,56,23,1
"Yann Songo'o",288320,57,56,17,1
"Michal Nalepa",288328,64,49,10,1
"Christian Santos",288349,71,121,29,1
"Alejandro Grimaldo Garcia",288406,70,50,2,1
"Riccardo Improta",288591,69,52,1,1
"Mattia De Sciglio",288613,77,58,79,1
"Boubacar Fofana",288622,70,60,22,1
"Yeltsin Tejeda",288783,70,66,25,1
"John Jairo Ruiz",288784,66,49,25,2
"Jack Butland",288880,79,397,36,1
"Marc McCallum",289118,57,284,1,1
"Piotr Witasik",289119,58,53,5,1
"Charlie Taylor",289137,69,54,4,1
"Isaac Kiese Thelin",289140,68,58,15,1
"Jack Hamilton",289145,59,298,3,1
"Lenny Nangis",289155,71,57,40,1
"Jak Alnwick",289159,65,324,5,1
"Ruben Jurado",289178,67,55,63,1
"David Moberg Karlsson",289217,66,50,2,1
"Uche Nwofor",289222,67,55,37,3
"Benito Raman",289248,71,55,33,1
"Alassane Tambe",289250,66,105,30,2
"Kalifa Coulibaly",289251,69,55,11,1
"Timothee Dieng",289252,60,51,2,1
"Rodrigo",289257,67,340,1,1
"Darwin Machis",289278,67,49,2,1
"Nivaldo",289401,65,49,16,1
"Jurgen Locadia",289441,75,48,58,1
"Munas Dabbur",289472,74,61,81,1
"Roman Buess",289732,67,45,27,1
"Kevin Stewart",289817,62,51,6,1
"Marvin Baudry",289883,67,58,21,1
"Jander",289884,70,45,67,1
"Henk Bos",290018,64,56,5,1
"Sanjin Prcic",290022,66,59,27,1
"Michael Keane",290410,72,56,17,1
"Ezekiel Fryers",290411,65,52,9,2
"Zhi-Gin Lam",290868,68,58,15,1
"Florian Hartherz",291015,68,56,19,1
"Mergim Brahimi",291106,61,48,13,1
"Daniel Soares Brites",291107,58,48,1,1
"Nick Bakker",291127,62,39,2,1
"Wilfried Zahibo",291131,64,66,2,1
"Islam Slimani",291219,80,51,59,1
"Jhon Cordoba",291425,75,53,45,2
"Bjarne Thoelke",291620,65,61,4,1
"Pedro Bigas",291635,73,62,61,1
"Lionel Zouma",291642,65,65,14,1
"Paul Nardi",291643,72,347,2,1
"Hachem Abbes",291646,63,54,42,1
"Norbert Gyomber",291655,72,51,15,1
"Curtis Good",291854,63,47,4,1
"Laurent Jans",291929,66,57,28,1
"Nir Bitton",291932,72,49,60,1
"Roque Mesa",292262,73,50,34,1
"Raul Jimenez",292313,76,55,12,2
"Levy Madinda",292454,70,46,6,1
"Marwan Mohsen",292461,64,58,8,1
"Mohamed Salah",292462,80,62,72,3
"Romain Saiss",292678,75,50,35,1
"Caner Cavlan",292769,69,51,27,1
"Mamadou Kone",292771,67,55,5,1
"Andre Biyogo Poko",292772,72,67,48,1
"Dico Koppers",292773,67,60,65,1
"Joseph Romeric Lopy",292888,68,59,36,1
"Somalia",292978,72,44,24,1
"Tristan Dingome",293003,68,49,37,1
"Luis Martins",293074,71,50,40,2
"Elseid Hysaj",293160,77,52,70,1
"Luca Antei",293205,71,57,31,1
"Achraf Lazaar",293235,73,53,53,1
"Fernando Lewis",293360,65,51,19,1
"Joeri de Kamps",293718,66,52,31,1
"Simon Tibbling",293722,73,63,47,1
"Luciano Dario Vietto",294003,79,56,29,1
"Birger Verstraete",294252,65,61,16,1
"Bjorn Engels",294254,75,50,17,1
"Levent Guelen",294256,69,61,50,1
"Ilija Ivic",294407,54,51,5,1
"Mariusz Stepinski",294490,67,44,41,1
"Osman Sow",294545,66,52,22,1
"Alassane Plea",294859,75,69,44,1
"Joseph Chalmers",294862,54,51,11,1
"Marcus Fraser",294863,59,44,46,1
"Daniel Potts",295060,63,49,1,1
"Thomas Reilly",295068,58,42,17,1
"Conor Townsend",295069,65,52,16,1
"Mitchell Paulissen",295087,67,58,16,1
"Eneko Satrustegui",295198,65,42,10,1
"Manuel Onwu",295200,64,119,1,1
"Dani Sotres",295212,65,325,1,1
"Goncalo Reyes",295217,60,46,2,1
"Ahmed Hegazy",297556,66,51,1,1
"Diego Rolan",297579,77,49,68,1
"Pablo Iniguez",298157,71,54,3,1
"Simon Falette",298163,68,55,1,1
"Tommaso Arrigoni",298243,58,52,6,1
"Igor Lichnovsky",298327,68,61,2,1
"Jamie Walker",298447,68,60,57,1
"Davy Klaassen",298448,79,57,84,1
"Lesley de Sa",298449,68,59,22,1
"Chuks Aneke",298665,68,46,27,1
"Jeremy Labor",298822,61,46,3,1
"Mitchell Weiser",298823,74,60,37,1
"Maximilian Arnold",298915,77,51,71,1
"Alexandru Maxim",298923,77,50,50,1
"Robin Propper",298933,66,53,28,1
"Josip Radosevic",298940,66,50,5,1
"Antonio Milic",298941,68,48,28,1
"Sebastian Steblecki",299021,63,55,40,2
"Leandro Kappel",299024,63,48,2,1
"Edson Rivera",299052,66,62,1,1
"Jesse Lingard",299215,76,54,20,1
"Mame Baba Thiam",299358,71,56,23,1
"Vincent Laurini",299370,71,58,38,1
"Antonio Di Gaudio",299374,73,33,16,1
"Dan Twardzik",299380,59,293,30,1
"Salvatore Andrea Molina",299393,68,52,2,1
"Mario Sampirisi",299411,70,40,33,2
"Dylan Ragolle",299510,56,41,1,1
"Ricardo van Rhijn",299514,75,54,102,1
"Terence Kongolo",299572,76,57,77,1
"Evan Melo",299618,58,45,1,1
"Alvaro Ampuero",299653,66,47,4,1
"Bryan Cristante",299799,72,57,4,2
"Alberto Brignoli",299879,68,334,1,1
"Kevin Lasagna",299886,71,65,8,1
"Pablo Mari Villar",299981,69,52,1,1
"Javier Manquillo",299984,72,60,46,3
"Yaya Banana",300045,71,41,43,2
"Emanuele Suagher",300236,70,56,8,1
"Wannes van Tricht",300401,64,41,7,1
"Fraser Mullen",300527,55,43,10,1
"Sergio Rico",300532,77,388,53,1
"Roberto Torres",300623,70,52,26,1
"Luca Rizzo",300683,71,41,24,1
"Joao Mario",300916,80,45,68,1
"Betinho",300917,67,51,3,1
"Ricardo Esgaio",300918,71,53,24,1
"Ibrahima Cisse",300977,68,61,44,1
"Dolly Menga",300978,68,50,34,2
"Armando Izzo",301023,74,51,41,1
"Mauro Caballero",301167,68,58,7,1
"Mehdi Abeid",301234,70,61,16,2
"Brad McKay",301237,60,55,26,1
"Ross Barbour",301241,61,53,52,1
"Jeison Murillo",301456,79,60,82,2
"Romeu Rocha",301634,67,52,26,1
"Ricardo",301804,67,336,26,1
"Pintassilgo",301805,71,68,69,1
"Wagner",301807,71,58,49,2
"Nabil Ghilas",301809,78,48,66,2
"Ricardo Andrade",301812,66,327,11,1
"Samuel Stanton",302012,72,57,15,1
"Yuya Kubo",302079,72,57,44,1
"Patrick Bamford",302241,70,49,2,1
"Lee Ashcroft",302372,63,49,59,1
"Minor Escoe",302583,58,42,4,1
"Kiko",302696,64,52,19,1
"Pape Diamanka",302823,72,57,2,1
"Aleksandar Bjelica",302911,65,60,11,2
"Garry Mendes Rodrigues",302912,73,53,21,1
"Abel Khaled",302985,61,63,3,1
"Kevin Mayi",303025,66,47,8,1
"Bertrand Traore",303059,74,50,37,2
"Roger",303088,71,65,9,1
"Alexy Bosetti",303089,71,49,25,1
"Baissama Sankoh",303139,65,51,18,1
"Koffi Djidji",303155,72,46,33,1
"Nathan Sinkala",303165,63,44,19,2
"Khassa Camara",303168,60,46,1,1
"Bryan Verboom",303179,70,50,62,1
"Nicolas Delporte",303202,65,59,3,1
"Hernan Hinostroza",303206,65,49,4,1
"Diego Galo",303227,72,48,92,1
"Mohamed Yattara",303334,70,45,33,2
"Sadio Mane",303339,78,56,54,1
"Christopher Johnston",303343,66,55,39,1
"Siam Ben Youssef",303345,70,60,16,1
"Florian Julien",303355,54,54,1,1
"Mehdi Zeffane",303358,68,59,16,1
"Amos Youga",303359,69,43,14,1
"Steeve Yago",303360,70,53,65,1
"Alejandro Galvez",303484,76,46,94,2
"Jeroen Lumu",303568,64,48,3,1
"Dominique Heintz",303800,75,60,32,1
"Memphis Depay",303824,81,50,80,2
"Tom Rogic",303899,70,59,28,1
"Dominik Kohr",303905,72,45,54,1
"Samed Yesil",303906,64,50,3,1
"Matthias Ginter",303912,77,46,96,1
"Oliver Sorg",303913,75,49,123,1
"Tobias Strobl",303914,74,55,67,1
"Jordan Pickford",303919,71,367,2,1
"Jordan Roberts",303922,58,68,8,1
"Luciano Slagveer",303926,72,68,71,1
"Jordy van Deelen",303929,62,56,21,1
"Juanto",303935,64,62,9,1
"Mart Lieder",303994,65,52,33,1
"Mats van Huijgevoort",303998,62,48,1,1
"Matthew Steenvoorden",303999,64,45,13,1
"Tonny Vilhena",304000,75,60,83,1
"Fernando Marcal",304014,75,55,96,1
"Christian Irobiso",304017,63,54,3,1
"Nuno Lopes",304019,65,39,40,1
"Thibaut Vion",304022,65,48,1,1
"Sead Kolasinac",304345,75,56,57,1
"Rani Khedira",304348,68,53,6,1
"Diacko Fofana",304350,60,58,1,1
"Kenny van der Weg",304353,63,42,53,1
"Odisseas Vlachodimos",304355,64,322,2,1
"Magique",304356,64,45,21,1
"Joel Veltman",304455,78,43,85,1
"Emmanuel Herrera",304563,70,42,23,1
"Sander van de Streek",304668,68,60,54,1
"Hakan Calhanoglu",304733,79,50,86,1
"Darko Jevtic",304855,70,56,33,2
"Pedro Henrique",304856,75,57,75,2
"Milos Bakrac",304857,54,57,1,1
"Michael Frey",304860,68,61,68,2
"Davide Mariani",305066,55,50,17,1
"Stefano Denswil",305132,73,49,42,2
"Tomislav Kis",305214,65,47,8,1
"Merveille Goblet",305248,62,313,12,1
"Matheuzinho",305712,71,50,2,1
"Marnick Vermijl",305827,66,53,28,1
"Terell Ondaan",305831,67,48,27,1
"Diego Lima",305968,70,55,16,1
"Alex Cooper",306062,60,54,12,1
"Nedim Sacirovic",306068,52,67,1,1
"Imoh Ezekiel",306117,75,64,37,1
"Ricardo Pereira",306128,74,65,65,2
"Aleksander Jagiello",306158,61,45,9,1
"Ze Luis",306167,76,59,21,1
"Tomasz Kedziora",306174,69,54,58,1
"Olivier Jaeckle",306206,58,58,46,1
"Toni Silva",306239,65,61,12,1
"Igor Bubnjic",306296,73,56,19,1
"Sebastian Cristoforo",306407,73,64,21,1
"Adam Pazio",306507,64,63,60,1
"Kamil Wlodyka",306522,62,57,12,1
"Mateusz Kwiatkowski",306523,55,46,7,1
"Mariusz Rybicki",306631,62,60,26,1
"Marvin Johnson",306651,65,56,44,1
"Joey Belterman",306655,60,53,5,1
"Luis Pedro",306721,63,45,3,1
"Kenneth Schuermans",306731,67,65,51,1
"Samir Ramizi",306732,55,58,1,1
"Abdelouahed Chakhsi",306735,56,46,74,1
"Baye Oumar Niasse",306913,77,52,2,1
"Stephane Badji",306990,70,63,6,1
"Cyriaque Rivieyran",307015,66,56,3,1
"Pierre-Yves Polomat",307017,69,60,9,1
"Emre Can",307021,75,54,77,2
"Cleber",307069,74,58,26,1
"Jonas Hector",307210,78,55,65,1
"Patrik Misak",307218,59,55,6,1
"Kevin Koubemba",307224,64,54,5,1
"El-Hadji Ba",307226,60,54,7,1
"Abdullah Al Hafith",307227,65,54,4,1
"Gerson Guimaraes",307302,70,63,20,1
"Junior Ponce",307436,66,58,4,1
"Lalaina Nomenjanahary",308088,71,60,17,1
"Andrew Wooten",308236,69,58,2,1
"Andrew Mitchell",308277,57,49,1,1
"Adam Duda",308280,60,51,7,1
"Dejan Janjatovic",308309,66,55,97,1
"Jacek Goralski",308631,70,47,22,1
"Dobrivoj Rusov",308842,58,289,5,1
"Rafidine Abdullah",308843,68,52,28,1
"Paul Dummett",308932,69,63,87,2
"David Wilson",308936,52,49,5,1
"Dariusz Trela",309050,66,323,74,1
"Wojciech Lisowski",309052,59,55,6,1
"Frank Acheampong",309083,73,62,26,1
"Milan Skriniar",309328,65,55,2,1
"Saul Niguez",309334,79,51,69,1
"Michal Maslowski",309348,69,68,36,1
"Jin-Su Kim",309496,74,48,31,1
"Amin Younes",309505,76,65,31,2
"Deivid",309537,72,68,24,1
"Federico Ricci",309539,68,47,1,1
"Martin Bukata",309682,60,51,2,1
"Andrea Belotti",309726,75,53,40,1
"Jakub Kowalski",309868,59,65,53,1
"Mateusz Szwoch",309869,61,49,6,1
"Krzysztof Danielewicz",309890,58,53,52,1
"Damian Jakubik",309892,54,56,6,1
"Jakub Czerwinski",309900,67,50,28,1
"Patryk Fryc",309943,62,56,14,1
"Veljko Batrovic",310192,58,55,19,1
"Mikel Agu",310199,66,65,3,2
"Adam Cummins",310346,59,45,19,1
"Fabian Holland",310355,70,58,21,1
"Euan Murray",310374,52,44,1,1
"Jordy Croux",310505,63,58,2,1
"Marcis Oss",310659,56,42,2,1
"Pierrick Capelle",310836,69,62,15,1
"Louis Poggi",311003,67,52,9,1
"Nicolas Verdier",311008,68,60,28,1
"Clement Maury",311009,70,360,34,1
"Cofie Bekoe",311111,63,39,5,1
"Cedric Badjeck",312561,61,45,2,1
"Alan Uryga",312585,61,60,56,1
"Jack Grealish",312765,73,51,16,1
"Yoell van Nieff",312791,66,47,30,1
"Modou Barrow",313668,69,55,7,1
"Baard Finne",313825,67,59,2,1
"Christopher Kane",314399,61,61,14,1
"Lewis Longridge",314409,62,51,15,1
"Alberto Moreno",314605,79,54,93,2
"Quique Rivero",314820,62,51,4,1
"Roberto Correa",314947,67,57,7,1
"Armin Cerimagic",314966,64,45,3,1
"Cassio Magalhaes",315036,61,49,10,1
"Melker Hallberg",315058,68,45,2,1
"Moises Garcia",315227,64,54,3,1
"Felipe Gedoz",315459,74,59,23,1
"Gaston Silva",315460,73,49,14,1
"Patryk Stepinski",315793,51,44,17,1
"Cameron Smith",315888,63,44,22,1
"Senad Karahmet",315903,62,59,1,1
"Paul Grant",315949,54,265,1,1
"Brendon Galloway",316688,66,45,16,1
"Jude Winchester",316695,54,54,5,1
"Oliver Torres",316771,79,42,39,2
"Adrien Thomasson",317062,73,60,50,1
"Alfred Duncan",317156,73,39,59,1
"Daniel Bujok",317277,54,52,2,1
"Joseph Barbato",317408,58,51,2,1
"Lawrence Shankland",317544,57,58,2,1
"Alexander Corryn",317565,64,51,2,1
"Hugo Fraile Martinez",317567,66,132,1,1
"Nono",317569,70,56,19,1
"Miguel Rodrigues",317580,75,71,61,1
"Ogenyi Onazi",317717,75,56,47,1
"Jonathan Cristian Silva",317771,74,53,13,1
"Emanuel Insua",317775,73,48,12,1
"Carlos Gruezo",317822,71,54,14,1
"Baptiste Aloe",317932,66,57,4,1
"Fabien Boyer",317937,65,56,8,1
"Sean Kelly",318493,60,52,60,1
"Ruben Vezo",318526,76,52,33,2
"Constantin Nica",318535,63,51,7,1
"Ryan Gauld",318605,73,61,26,1
"Leandro Trossard",318615,70,47,22,1
"Mattia Maggio",318618,60,53,1,1
"Amadou Soukouna",318656,61,37,3,1
"Sam Larsson",318809,75,58,55,1
"Chuli",319055,71,53,4,1
"N'Golo Kante",319300,79,54,69,2
"Joaquin Correa",319631,74,44,16,1
"Romario",319787,65,59,6,1
"Yassine Benzia",319822,69,51,27,1
"Filipe Augusto",319975,73,52,45,2
"Marco Buerki",320183,56,51,39,1
"Leonardo Bertone",320184,65,49,55,1
"Andres Malloth",320187,52,257,1,1
"Maurides",320614,69,59,13,1
"Younes Namli",320672,67,60,2,1
"Matheus Doria",320686,76,57,7,1
"Dan Mori",321020,65,63,9,1
"Victor Andrade",321587,73,54,2,1
"Reuben Gabriel",321970,66,61,35,3
"Patrick",322354,67,55,27,1
"Matheus",323380,70,49,19,1
"Adrian Ricardo Centurion",323385,74,39,5,1
"Fredy Hinestroza",323438,72,50,21,1
"Rodrigo De Paul",324578,77,56,12,1
"Abdul Rahman Baba",324910,78,50,58,2
"Paulo Dybala",325916,81,50,74,1
"Mirko Salvi",330458,61,305,11,1
"Eric Durm",331528,77,60,42,1
"Jonas Hofmann",331542,76,42,20,1
"Ronny Marcos",331625,65,56,7,1
"Jerome Gondorf",335436,72,51,33,1
"Erick Pulgar",335606,70,61,6,1
"Kevin Gissi",338295,53,43,1,1
"David von Ballmoos",338299,50,246,1,1
"Peter Sladek",338979,62,69,3,1
"Rodgers Kola",339260,66,54,7,1
"Saleh Gomaa",339990,73,64,29,1
"Mohamed Elneny",339992,73,55,69,2
"Toni Gorupec",340014,69,55,10,1
"Domen Crnigoj",340790,61,54,12,1
"Leon Goretzka",343748,77,56,41,1
"Marvin Ducksch",343757,66,53,2,1
"Hendrick Zuck",343797,67,42,1,1
"Joao Schimdt",345905,72,48,25,1
"Douglas Santos",346000,73,60,3,1
"Lucas Silva",346004,76,49,14,2
"Bruno Godeau",346111,66,51,37,1
"Koen Van Langendonck",346114,67,339,66,1
"Thomas Foket",346142,72,54,66,1
"Mauricio Cuero",346379,73,69,5,1
"Frederic Gounongbe",346651,70,56,35,1
"Birama Toure",348408,72,47,46,1
"Kevin Mbabu",350472,57,50,2,1
"Ondrej Duda",350634,72,67,36,1
"Wilfried Kanon",350986,73,54,26,1
"Florin Bejan",351055,60,49,4,1
"Aurelian Chitu",351063,67,46,1,1
"Sebastian Mladen",351127,64,49,14,1
"Aleksandar Mitrovic",351860,76,53,48,2
"Hicham Faik",351875,68,50,21,1
"Oebele Schokker",351897,63,61,4,1
"Mark Diemers",351898,67,56,36,1
"Karim Tarfi",351939,66,53,13,1
"Wouter Weghorst",351999,68,62,59,1
"Warner Hahn",352003,73,363,30,1
"Deniz Tueruec",352023,71,61,59,1
"Brandley Kuwas",352358,68,58,29,1
"Mickey van der Hart",352365,67,345,40,1
"Mitchell Dijks",352366,74,58,81,1
"Timo Letschert",352392,74,55,73,1
"Elson Hooi",352394,67,59,43,1
"Marcel Stutter",352395,60,52,6,1
"Menno Koch",352402,69,47,9,1
"Yassine Ayoub",352404,73,59,77,1
"Denzel Slager",352408,62,59,1,1
"Maxime Poundje",352833,72,52,40,1
"Iheb M'barki",352842,66,48,6,1
"Mouez Hassen",352860,72,361,46,1
"Adrien Rabiot",352879,77,52,54,1
"Abdoulaye Doucoure",352887,73,68,71,2
"Axel N'Gando",352888,69,60,15,1
"Jordan Adeoti",352943,70,48,34,1
"Sebastien Haller",352968,76,40,47,1
"Raphael Guerreiro",352994,76,45,94,1
"Sandy Walsh",354175,67,53,24,1
"Yannick Ferreira-Carrasco",354467,80,49,63,2
"Yrondu Musavu-King",354472,69,56,8,1
"Fabien Tchenkoua",354475,64,56,3,1
"Mory Kone",354482,62,53,3,1
"Michael Jordan N'Kololo",354485,66,57,5,1
"Khalid Boutaib",354491,67,52,22,1
"Siebe Schrijvers",354494,69,48,27,1
"Junior Malanda-Adje",354495,73,50,30,2
"Antonio Reguero Chapinal",354519,63,313,39,1
"Matthew Cooper",354535,56,46,2,1
"James Craigen",354786,60,52,45,1
"Daryll Meggatt",354792,53,55,2,1
"Marcin Trojanowski",355101,52,48,2,1
"Lukas Raeder",355347,67,341,28,2
"Ivan Paurevic",355349,69,66,2,1
"Marc-Oliver Kempf",355356,71,57,13,1
"Marc Stendera",355357,75,53,48,1
"Christian Guenter",355358,72,55,60,1
"Thomas Pledl",355362,66,51,3,1
"Ilir Azemi",355363,69,49,3,1
"Dariusz Formella",355434,64,62,9,1
"Johnny Vidales",355713,66,34,2,1
"Callum Paterson",355739,67,56,81,1
"Conor Pepper",355740,60,53,2,1
"Darian MacKinnon",355744,57,50,57,1
"Idrissa Mandiang",355874,69,56,57,1
"Morgan Sanson",355901,77,56,64,1
"Fernando Ferreira",356068,69,54,30,1
"Sturgeon",356069,77,65,61,1
"Kay",356076,66,52,10,1
"Luka Djordjevic",356378,68,62,2,2
"Dale Carrick",356400,58,46,20,1
"Zaine Francis-Angol",356403,57,55,39,1
"Steven Hetherington",356404,51,54,1,1
"John McGinn",356406,65,51,76,1
"Santiago Montoya",356960,76,63,4,1
"Lucas Ariel Ocampos",357080,76,53,28,1
"Benjamin-Kantie Karamoko",357220,63,47,1,1
"Jean-David Beauguel",357223,64,47,10,1
"Giovanni Korte",357230,67,45,20,1
"Dariusz Zjawinski",357288,58,59,13,1
"Pawel Baranowski",357302,62,58,34,1
"Dominik Kun",357348,60,51,13,1
"Andrew Robertson",357880,73,50,53,2
"Adama Soumaoro",357881,68,54,30,1
"Leo Baptistao",358127,79,46,74,1
"Ruben Duarte",358138,71,56,32,1
"Antonio Cotan",358142,67,53,3,1
"Sergi Gomez",358148,73,60,43,1
"Patric",358149,69,57,6,1
"Daniele Rugani",358155,78,52,49,1
"Joel Untersee",358156,60,52,35,1
"Pedro Lemos",358221,59,44,1,1
"Carles Gil",358289,75,58,52,2
"David Simon",358339,74,53,24,1
"Vitor Bruno",358713,70,45,20,1
"Marko Bakic",358759,66,51,14,2
"Dimitrios Pelkas",358937,71,63,8,1
"Fabinho",359188,78,47,90,1
"Cristian Benavente",359189,63,49,1,1
"Jose Rodriguez",359190,75,53,17,1
"Omar Mascarell",359191,71,43,20,1
"Lucas Vazquez",359193,78,50,40,1
"Quini",359194,56,127,32,1
"Denis Cheryshev",359197,79,52,25,1
"Levent Aycicek",359202,67,58,5,1
"Thibault Peyre",359378,66,55,31,1
"Mimoun Mahi",359461,70,52,17,1
"Ben Greenhalgh",360108,49,55,1,1
"Florent Zitte",360156,61,49,4,1
"Opa Nguette",360166,70,45,15,1
